Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture
LGV,KIA,K2500,Diesel,2497,TIPPER,E,3.24,2,"> 150,000 and <= 300,000",2020
LGV,FOTON,AUMARK,Diesel,3760,PANTECHNICON(TL),E,5.5,2,"> 150,000 and <= 300,000",2020
LGV,JAC,HFC1063P71K1C7S,Diesel,3800,FIXED SIDE PLATFORM,E,5.5,2,"> 150,000 and <= 300,000",2019
LGV,ISUZU,NPR75HH-VI-C,Diesel,5193,PANTECHNICON(TL),E,5.5,2,"> 300,000 and <= 500,000",2020
LGV,KIA,SORENTO PE 2.2 CRDI GT AWD,Diesel,2199,VAN,A,2.51,4,"> 150,000 and <= 300,000",2020
MGV,HINO,300 SERIES XZC720R-HKFTW3,Diesel,4009,SECURITY CARRIER,E,8.5,4,"> 300,000 and <= 500,000",2019
MGV,HINO,700 SERIES FS1ELMD-KAG,Diesel,12913,TIPPER,E,24,2,"> 500,000",2020
MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2019
MGV,UD TRUCKS,CWB5CLLMFQA,Diesel,10836,REFUSE COLLECTOR,E,24,2,"> 500,000",2020
MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2020
MGV,DAF,FT XF105.410,Diesel,12902,TRACTOR,A,16,1,"> 300,000 and <= 500,000",2014
MGV,ISUZU,FSR90Q-VI-C,Diesel,5193,PANTECHNICON(TL),E,14,2,"> 500,000",2020
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON,E,9,2,"> 300,000 and <= 500,000",2020
MGV,MITSUBISHI FUSO,FEC91KR4SDAM,Diesel,2998,PANTECHNICON(TL),E,8.2,2,"> 300,000 and <= 500,000",2020
MGV,ISUZU,FVR34MC-VI-C,Diesel,7790,TIPPER,E,16,2,"> 500,000",2020
MGV,SINOTRUK,ZZ1167M601GE1,Diesel,6871,PANTECHNICON(TL),E,16,1,"> 300,000 and <= 500,000",2015
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020
MGV,ISUZU,FVR34QC-VI-C,Diesel,7790,PANTECHNICON,E,16,4,"> 500,000",2019
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,FIXED SIDE PLATFORM,E,9,2,"> 300,000 and <= 500,000",2020
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020
MGV,MERCEDES BENZ,1827L,Diesel,7698,DROP SIDE PLATFORM,E,16,1,"> 500,000",2018
MGV,VOLVO,FM410 62R (WB5200) E6,Diesel,10837,PANTECHNICON(TL),E,24,1,"> 500,000",2018
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020
MGV,ISUZU,NQR75KE-VI-C,Diesel,5193,FIXED SIDE PLATFORM,E,9,2,"> 300,000 and <= 500,000",2020
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,TIPPER,E,9,2,"> 300,000 and <= 500,000",2020
MGV,HINO,500 SERIES FE8JJPA-QAH,Diesel,7685,TIPPER,E,14,4,"> 500,000",2019
MGV,UD TRUCKS,CWB5CLSHFQA,Diesel,10836,PANTECHNICON(TL),E,24,2,"> 500,000",2020
MGV,MERCEDES BENZ,2535L,Diesel,7698,PANTECHNICON,E,24,1,"> 500,000",2018
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020
MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020
MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020
MGV,HINO,700 SERIES FS1EUMA-KAG,Diesel,12913,PANTECHNICON(TL),E,24,2,"> 500,000",2019
MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2020
MGV,HINO,700 SERIES FS1ESMA-KAG,Diesel,12913,TANKER,E,24,2,"> 500,000",2019
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020
MGV,MERCEDES BENZ,2535L,Diesel,7698,PANTECHNICON,E,24,1,"> 500,000",2018
MGV,ISUZU,FVR34SC-VI-C-AT,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020
MGV,HINO,300 SERIES XZC720R-HKFTW3,Diesel,4009,SECURITY CARRIER,E,8.5,4,"> 300,000 and <= 500,000",2019
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON,E,9,2,"> 300,000 and <= 500,000",2020
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,FIXED SIDE PLATFORM,E,9,2,"> 300,000 and <= 500,000",2020
MGV,ISUZU,FXZ77LD-7S-VI-C,Diesel,9839,REFUSE COLLECTOR,E,24,2,"> 500,000",2020
MGV,ISUZU,FRR90KF-VI-C,Diesel,5193,PANTECHNICON(TL),E,11,2,"> 500,000",2020
MGV,HINO,700 SERIES FS1ESMA-KAG,Diesel,12913,LORRY CRANE,E,24,2,"> 500,000",2019
MGV,VOLVO,FM410 62R (WB5200) E6,Diesel,10837,PANTECHNICON(TL),E,24,1,"> 500,000",2018
MGV,ISUZU,CYZ52RX-7S-VI-C,Diesel,15681,TANKER,E,24,2,"> 500,000",2020
MGV,JAC,HFC1091P71K1C6S,Diesel,3800,TANKER,E,9,5,"> 300,000 and <= 500,000",2019
MGV,UD TRUCKS,CWB5CLLMFQA,Diesel,10836,REFUSE COLLECTOR,E,24,2,"> 500,000",2020
MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020
MGV,HINO,700 SERIES FS1ESMA-KAG,Diesel,12913,TANKER,E,24,2,"> 500,000",2019
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020
MGV,MITSUBISHI FUSO,FM65FP6RDAA,Diesel,7545,PANTECHNICON(TL),E,16,2,"> 500,000",2020
MGV,ISUZU,FVR34SC-VI-C-AT,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020
MGV,ISUZU,FSR90N-VI-C,Diesel,5193,PANTECHNICON(TL),E,14,2,"> 500,000",2020
MGV,DONGFENG,KINGRUN,Diesel,6700,PANTECHNICON(TL),E,16,2,"> 300,000 and <= 500,000",2019
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020
MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2020
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020
MGV,JAC,HFC1091P71K1C6S,Diesel,3800,TANKER,E,9,5,"> 300,000 and <= 500,000",2019
MGV,ISUZU,NQR75KW-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,5,"> 300,000 and <= 500,000",2020
MGV,MERCEDES BENZ,2640LDNA,Diesel,10677,PANTECHNICON(TL),E,24,1,"> 500,000",2018
MGV,ISUZU,FVR34MC-VI-C,Diesel,7790,RECOVERY LORRY,E,16,2,"> 500,000",2019
MGV,VOLVO,FM410 62R (WB5200) E6,Diesel,10837,PANTECHNICON(TL),E,24,1,"> 500,000",2018
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,TIPPER,E,9,5,"> 300,000 and <= 500,000",2020
MGV,SCANIA,G410B6X4NZ,Diesel,12742,LORRY CRANE,E,24,5,"> 500,000",2020
MGV,ISUZU,CYZ52SX-7S-VI-C,Diesel,15681,PANTECHNICON(TL),E,24,2,"> 500,000",2020
MGV,ISUZU,FSR90L-VI-C,Diesel,5193,DEMOUNTABLE,E,14,2,"> 500,000",2020
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020
MGV,HINO,500 SERIES GH8JP2A-UHH,Diesel,7685,GULLY EMPTIER,E,16,2,"> 500,000",2019
MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON,E,16,2,"> 500,000",2019
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020
MGV,HINO,700 SERIES FS1EUMA-MXG,Diesel,12913,PANTECHNICON(TL),E,24,2,"> 500,000",2020
MGV,HINO,500 SERIES GH8JR2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2020
MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020
MGV,ISUZU,EXR52E-7S-VI-C,Diesel,15681,TRACTOR,A,16,2,"> 500,000",2020
MGV,ISUZU,FVR34SC-VI-C-AT,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020
MGV,MITSUBISHI FUSO,FV70HJR4VDAA,Diesel,10677,TRACTOR,A,24,2,"> 500,000",2018
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,2,"> 300,000 and <= 500,000",2020
MGV,HINO,500 SERIES GH8JS2A-UHH,Diesel,7685,PANTECHNICON(TL),E,16,2,"> 500,000",2020
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,TIPPER,E,9,2,"> 300,000 and <= 500,000",2020
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,5,"> 300,000 and <= 500,000",2020
MGV,ISUZU,NQR75K-VI-C,Diesel,5193,TIPPER,E,9,2,"> 300,000 and <= 500,000",2020
MGV,ISUZU,FVR34SC-VI-C,Diesel,7790,PANTECHNICON(TL),E,16,2,"> 500,000",2020
MGV,HINO,500 SERIES FD9JLPA-HAH,Diesel,5123,PANTECHNICON(TL),E,10.4,2,"> 500,000",2019
MGV,MITSUBISHI FUSO,FV70HJR4VDAA,Diesel,10677,TRACTOR,A,24,2,"> 500,000",2018
MGV,MERCEDES BENZ,2535L,Diesel,7698,PANTECHNICON(TL),E,24,1,"> 500,000",2019
MGV,ISUZU,NQR75L-VI-C,Diesel,5193,PANTECHNICON(TL),E,9,5,"> 300,000 and <= 500,000",2020
MGV,HINO,300 SERIES XZC720R-HKFTW3,Diesel,4009,SECURITY CARRIER,E,8.5,4,"> 300,000 and <= 500,000",2019
MGV,HINO,500 SERIES FD9JLPA-HAH,Diesel,5123,PANTECHNICON(TL),E,10.4,5,"> 500,000",2020
HGV,VOLVO,FM420 104R (WB4300) E6,Diesel,12777,TIPPER,E,38,1,"> 500,000",2020
HGV,ISUZU,CYH52TX-7S-VI-C,Diesel,15681,LORRY CRANE,E,30,2,"> 500,000",2020
HGV,MERCEDES BENZ,3541,Diesel,11946,PANTECHNICON(TL),E,30,2,"> 500,000",2016
HGV,HINO,700 SERIES FY1ETNM-KAS,Diesel,12913,CONCRETE MIXER,E,30,1,"> 500,000",2020
HGV,SCANIA,P410B10X4*6NA,Diesel,12742,TIPPER,E,38,1,"> 500,000",2020
HGV,HINO,700 SERIES FY1ETMD-KAG,Diesel,12913,TIPPER,E,30,2,"> 500,000",2020
HGV,SCANIA,P410B10X4*6NA,Diesel,12742,TIPPER,E,38,1,"> 500,000",2020
HGV,MAN,TGS 32.360 8X4 BB,Diesel,10518,PRESSURE TANKER,E,30,2,"> 500,000",2019
HGV,VOLVO,FM420 104R (WB4300) E6,Diesel,12777,TIPPER,E,38,1,"> 500,000",2020
HGV,HINO,700 SERIES FY1ETMD-KAG,Diesel,12913,TIPPER,E,30,2,"> 500,000",2020
HGV,ISUZU,CYH52SD-7S-VI-C,Diesel,15681,TIPPER,E,30,2,"> 500,000",2019
HGV,HINO,700 SERIES FY1ETNM-KAS,Diesel,12913,CONCRETE MIXER,E,30,1,"> 500,000",2020
HGV,MERCEDES BENZ,5042,Diesel,12809,DROP SIDE PLATFORM,E,38,2,"> 500,000",2019
HGV,VOLVO,FM420 104R (WB4300) E6,Diesel,12777,TIPPER,E,38,1,"> 500,000",2020
HGV,MERCEDES BENZ,3541,Diesel,11946,LORRY CRANE,E,30,2,"> 500,000",2016
HGV,ISUZU,CYH52SD-7S-VI-C,Diesel,15681,REFUSE COLLECTOR,E,30,2,"> 500,000",2020
HGV,HINO,700 SERIES FY1ETNM-KAS,Diesel,12913,CONCRETE MIXER,E,30,1,"> 500,000",2020
HGV,ISUZU,FYH77SM-Z9S-VI-C,Diesel,9839,CONCRETE MIXER,E,30,2,"> 500,000",2019
HGV,ISUZU,FYH77SM-Z9S-VI-C,Diesel,9839,CONCRETE MIXER,E,30,2,"> 500,000",2019
HGV,ISUZU,CYH52SD-7S-VI-C-HD,Diesel,15681,TIPPER,E,38,2,"> 500,000",2020
HGV,ISUZU,CYH52SD-7S-VI-C,Diesel,15681,TIPPER,E,30,2,"> 500,000",2019
HGV,HINO,700 SERIES FY1ETNM-KAS,Diesel,12913,CONCRETE MIXER,E,30,1,"> 500,000",2020
HGV,ISUZU,CYH52TX-7S-VI-C,Diesel,15681,LORRY CRANE,E,30,2,"> 500,000",2020
HGV,HINO,700 SERIES FY1ETMD-KAG,Diesel,12913,TIPPER,E,30,2,"> 500,000",2020
HGV,ISUZU,FYH77SM-Z9S-VI-C,Diesel,9839,CONCRETE MIXER,E,30,2,"> 500,000",2019
HGV,ISUZU,CYH52TX-7S-VI-C-HD,Diesel,15681,DROP SIDE PLATFORM,E,38,2,"> 500,000",2020
Motorcycle,HONDA,CBR1000SP,Petrol,1000,SOLO,A,-,1,"> 150,000 and <= 300,000",2020
Motorcycle,HONDA,ZOOMER-X,Petrol,108,SOLO,C2,-,1,"<= 150,000",2020
Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,CB190R (ABS),Petrol,184,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,TMAX TECH MAX,Petrol,562,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HARLEY-DAVIDSON,SUPERLOW,Petrol,883,SOLO,A,-,1,"<= 150,000",2017
Motorcycle,HONDA,FUSION,Petrol,244,SOLO,C2,-,1,"<= 150,000",1990
Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,TW200,Petrol,200,SOLO,C2,-,1,"<= 150,000",1999
Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,TMAX TECH MAX,Petrol,562,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,TW200,Petrol,200,SOLO,C2,-,1,"<= 150,000",2000
Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,TMAX TECH MAX,Petrol,562,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,PCX150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JOYMAX Z 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,NMAX,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,KYMCO,NEW DOWNTOWN 350I ABS,Petrol,321,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,CYGNUS-X S,Petrol,125,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,PCX150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,NSS 300,Petrol,279,SOLO,B,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,MT-03A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,PIAGGIO,VESPA GTV 300 SEI GIORNI,Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,PIAGGIO,VESPA SPRINT S 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,CMX500A2,Petrol,471,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,OVER,FORMULA 300,Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,DAELIM,XQ250,Petrol,247,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,DACHANGJIANG,TR150E,Petrol,149,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,PIAGGIO,VESPA GTV 300 SEI GIORNI,Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,SMAX ABS,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,TRIUMPH,TIGER 900 GT PRO,Petrol,888,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,SMAX ABS,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,YZF-R3A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,MT-03 ABS,Petrol,321,SOLO,B,-,1,"<= 150,000",2020
Motorcycle,KYMCO,NEW DOWNTOWN 350I,Petrol,321,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,MONKEY KUMAMON,Petrol,49,SOLO-L50,B,-,-,"<= 150,000",2017
Motorcycle,HONDA,NC750X,Petrol,745,SOLO,C2,-,1,"<= 150,000",2016
Motorcycle,HONDA,NC750S,Petrol,745,SOLO,C2,-,1,"<= 150,000",2017
Motorcycle,YAMAHA,NMAX155 ABS,Petrol,155,SOLO,B,-,1,"<= 150,000",2020
Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,YZF-R3A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JOYMAX Z 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,DACHANGJIANG,TR150E,Petrol,149,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,CT125,Petrol,125,SOLO,C2,-,1,"<= 150,000",2020
Motorcycle,KYMCO,NEW DOWNTOWN 350I ABS,Petrol,321,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,PIAGGIO,VESPA PRIMAVERA 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,CB190R (ABS),Petrol,184,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,KYMCO,NEW GRAND DINK 250I ABS E4,Petrol,249,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,PIAGGIO,VESPA GTS 300 SUPERSPORT HPE,Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,NSS 350,Petrol,330,SOLO,B,-,1,"<= 150,000",2020
Motorcycle,HUSQVARNA,VITPILEN 401,Petrol,373,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,OVER,FORMULA 300,Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,DRG 160 I (ABS),Petrol,158,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JOYMAX Z 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,B.S.A.,ROCKET 3,Petrol,750,SOLO,D,-,1,"<= 150,000",1969
Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,FORCE,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,SDH125T-37,Petrol,125,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,KYMCO,NEW DOWNTOWN 350I ABS,Petrol,321,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,NSS300A,Petrol,279,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JOYMAX Z 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,NC750D,Petrol,745,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,PCX150,Petrol,149,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,KTM,390 ADVENTURE,Petrol,373,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,KYMCO,G-DINK 300I MMC ABS E4,Petrol,271,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,PIAGGIO,VESPA SPRINT S 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,ADV150A,Petrol,149,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JOYMAX Z 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,TZR125,Petrol,125,SOLO,C2,-,1,"<= 150,000",1996
Motorcycle,TRIUMPH,BONNEVILLE BOBBER,Petrol,1200,SOLO,C2,-,-,"<= 150,000",2020
Motorcycle,KAWASAKI,NINJA 400 ABS,Petrol,399,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,PIAGGIO,VESPA SPRINT S 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,XMAX300SP,Petrol,292,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,CRUISYM 300 I (ABS),Petrol,278,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,PIAGGIO,VESPA PRIMAVERA 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,TL 500 I (ABS),Petrol,465,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HYOSUNG,GV300S,Petrol,296,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,TRIUMPH,STREET TRIPLE,Petrol,675,SOLO,C2,-,1,"<= 150,000",2013
Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,SMAX ABS,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,CMX500A2,Petrol,471,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,MSX125A,Petrol,125,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,XMAX300SP,Petrol,292,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,YAMAHA,YZF-R3A,Petrol,321,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JOYRIDE S 200 I (ABS),Petrol,175,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,SYM,JET 180 I (ABS),Petrol,169,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,PIAGGIO,VESPA PRIMAVERA 150 SEAN WOTHERSPOON,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,PIAGGIO,VESPA PRIMAVERA 150,Petrol,155,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,RIEJU,NUU3,Electric,-,SOLO,A,-,1,"<= 150,000",2020
Motorcycle,HONDA,CMX500A2,Petrol,471,SOLO,A,-,1,"<= 150,000",2020
