Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Body Type,First Registration Vehicle Status,Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture,
Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020
Private Car,LEXUS,LM350,Petrol,3456,STATION WAGGON,A,-,6,"> 500,000",2020
Private Car,SUZUKI,JIMNY 1.5 4WD 4AT,Petrol,1462,STATION WAGGON,A,-,3,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,SUZUKI,JIMNY 1.5 4WD 4AT,Petrol,1462,STATION WAGGON,A,-,3,"> 150,000 and <= 300,000",2020
Private Car,VOLKSWAGEN,T-CROSS,Petrol,999,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019
Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2012
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,SUZUKI,JIMNY 1.5 4WD 4AT,Petrol,1462,STATION WAGGON,A,-,3,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,X1 SDRIVE18IA XLINE (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020
Private Car,NISSAN,QASHQAI TURBO,Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,LEXUS,NX300H,Petrol,2494,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2019
Private Car,HYUNDAI,KONA ELECTRIC,Electric,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,SUZUKI,JIMNY 1.5 4WD 4AT,Petrol,1462,STATION WAGGON,A,-,3,"> 150,000 and <= 300,000",2020
Private Car,LEXUS,UX200,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,SUBARU,WRX STI EJ20 FINAL EDITION FULL PACKAGE,Petrol,1994,SALOON,C2,-,4,"> 300,000 and <= 500,000",2020
Private Car,HONDA,JAZZ,Petrol,1496,STATION WAGGON,A,-,4,"<= 150,000",2020
Private Car,B.M.W.,X1 SDRIVE18IA XLINE (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,TOYOTA,AQUA,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2015
Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2015
Private Car,MITSUBISHI,EK CROSS,Petrol,659,STATION WAGGON,C2,-,3,"<= 150,000",2019
Private Car,TOYOTA,PRIUS HYBRID,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2016
Private Car,NISSAN,QASHQAI TURBO,Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,HONDA,FIT HYBRID S PACKAGE,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2013
Private Car,TOYOTA,COROLLA FIELDER HYBRID,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2015
Private Car,VOLVO,XC60 B5 R-DESIGN,Petrol,1969,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,MERCEDES BENZ,GLA200 (H247),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,118IA SPORT (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,318IA SALOON SPORT (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,PORSCHE,TAYCAN TURBO,Electric,-,SALOON,A,-,4,"> 500,000",2020
Private Car,TOYOTA,CROWN HYBRID,Petrol,2493,SALOON,C2,-,4,"> 150,000 and <= 300,000",2015
Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,A,-,4,"<= 150,000",2020
Private Car,HONDA,FREED G JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2011
Private Car,MERCEDES BENZ,GLC300 4MATIC COUPE FACELIFT (C253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,TOYOTA,PORTE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2012
Private Car,PORSCHE,MACAN S,Petrol,2995,STATION WAGGON,A,-,4,"> 500,000",2019
Private Car,B.M.W.,X1 SDRIVE18IA XLINE (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,X1 SDRIVE18IA XLINE (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,HONDA,FIT RS,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2011
Private Car,BENTLEY,CONTINENTAL GTC MDS AUTO,Petrol,5998,CONVERTIBLE,D,-,3,"> 500,000",2014
Private Car,MERCEDES BENZ,C200 ESTATE FL(S205),Petrol,1497,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,218IA GRAN TOURER (F46),Petrol,1499,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,MERCEDES BENZ,GLB250 4MATIC (X247),Petrol,1991,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020
Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,TOYOTA,PORTE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2013
Private Car,B.M.W.,X1 SDRIVE18IA XLINE (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,VOLVO,XC90 T6 INSCRIPTION,Petrol,1969,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019
Private Car,MERCEDES BENZ,B220 (W247),Petrol,1991,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2019
Private Car,KIA,MORNING SPORT A/T,Petrol,1248,SALOON,A,-,4,"<= 150,000",2020
Private Car,HONDA,CIVIC TYPE R,Petrol,1996,SALOON,A,-,3,"> 300,000 and <= 500,000",2020
Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020
Private Car,HONDA,FREED G JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,7,"<= 150,000",2011
Private Car,LEXUS,LM350,Petrol,3456,STATION WAGGON,A,-,3,"> 500,000",2020
Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,MERCEDES BENZ,MERCEDES-AMG CLA35 4MATIC COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,B.M.W.,X1 SDRIVE18IA XLINE (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,VITZ RS G'S,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2012
Private Car,HYUNDAI,KONA ELECTRIC RANGE+,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,TOYOTA,RAV4,Petrol,1987,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2014
Private Car,HONDA,JAZZ,Petrol,1496,STATION WAGGON,A,-,4,"<= 150,000",2020
Private Car,TOYOTA,VELLFIRE 2.5ZG,Petrol,2493,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2016
Private Car,HONDA,FREED,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2012
Private Car,B.M.W.,118IA SPORT (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,LEXUS,CT200H,Petrol,1797,STATION WAGGON,C2,-,4,"<= 150,000",2014
Private Car,TOYOTA,NOAH WELCAB,Petrol,1986,Station Waggon(WA),C2,-,6,"> 150,000 and <= 300,000",2015
Private Car,MERCEDES BENZ,S450 FACELIFT (V222),Petrol,2999,SALOON,A,-,4,"> 500,000",2020
Private Car,B.M.W.,118IA SPORT (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,MERCEDES BENZ,GLE450 4M (V167),Petrol,2999,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019
Private Car,MERCEDES BENZ,MERCEDES-AMG GT 53 4M 4 DOOR (X290),Petrol,2999,STATION WAGGON,A,-,4,"> 500,000",2019
Private Car,MAZDA,MAZDA6 IPM4 2.5 I-NAPPA,Petrol,2488,SALOON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,PORSCHE,MACAN GTS,Petrol,2894,STATION WAGGON,A,-,4,"> 500,000",2020
Private Car,B.M.W.,X3 XDRIVE20IA XLINE (G01),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,HONDA,STEPWGN,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,X4 XDRIVE30IA M SPORT EDITION (G02),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,TESLA,MODEL S PERFORMANCE,Electric,-,SALOON,A,-,4,"> 500,000",2020
Private Car,MERCEDES BENZ,MERCEDES-AMG C43 4M FL(W205),Petrol,2996,SALOON,A,-,4,"> 300,000 and <= 500,000",2019
Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020
Private Car,B.M.W.,M340IA XDRIVE SALOON (G20),Petrol,2998,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,TOYOTA,ESTIMA,Petrol,2362,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2017
Private Car,TOYOTA,VOXY HYBRID,Petrol,1797,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015
Private Car,HONDA,STEPWAGON SPADA S,Petrol,1997,STATION WAGGON,C2,-,7,"<= 150,000",2012
Private Car,MERCEDES BENZ,E200 AVANTGARDE (W213),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2019
Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019
Private Car,B.M.W.,118IA SPORT (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,HONDA,FIT HYBRID S PACKAGE,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2014
Private Car,MERCEDES BENZ,GLC300 4MATIC COUPE FACELIFT (C253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,BENTLEY,CONTINENTAL GT,Petrol,5950,SALOON,A,-,3,"> 500,000",2018
Private Car,HONDA,FREED SPIKE G AERO,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2010
Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,A,-,4,"<= 150,000",2020
Private Car,VOLVO,XC40 B4 MOMENTUM,Petrol,1969,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,KIA,SOUL EV,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,B.M.W.,X1 SDRIVE18IA XLINE (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,MINI,MINI COOPER CLUBMAN AUTOMATIC (F54),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,ALPHARD 3.5 SC,Petrol,3456,STATION WAGGON,C1,-,6,"> 300,000 and <= 500,000",2020
Private Car,KIA,SPORTAGE PE GT-LINE,Petrol,1999,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,HONDA,FREED HYBRID JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2013
Private Car,SUBARU,XV 2.0I AWD CVT,Petrol,1995,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,330IA SALOON M SPORT EDITION (G20),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,LEXUS,LM350,Petrol,3456,STATION WAGGON,A,-,3,"> 500,000",2020
Private Car,TOYOTA,ALPHARD HYBRID,Petrol,2493,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015
Private Car,SUZUKI,JIMNY 1.5 4WD 4AT,Petrol,1462,STATION WAGGON,A,-,3,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,KIA,NIRO EV+ DELUXE,Electric,-,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,C1,-,6,"> 300,000 and <= 500,000",2019
Private Car,B.M.W.,118I MANUAL M SPORT EDITION (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,MERCEDES BENZ,GLA200 (H247),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,HONDA,FIT HYBRID S PACKAGE,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2013
Private Car,TOYOTA,C-HR,Petrol,1798,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,VELLFIRE,Petrol,2494,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020
Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,A,-,4,"<= 150,000",2020
Private Car,LEXUS,LM350,Petrol,3456,STATION WAGGON,A,-,3,"> 500,000",2020
Private Car,LEXUS,LM350,Petrol,3456,STATION WAGGON,A,-,6,"> 500,000",2020
Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,LANDROVER,RRS 3.0 P400 SE,Petrol,2996,Station Waggon(Hvy),A,-,4,"> 500,000",2020
Private Car,VOLKSWAGEN,GOLF R,Petrol,1984,STATION WAGGON,C2,-,4,"> 150,000 and <= 300,000",2014
Private Car,MERCEDES BENZ,GLC300 4MATIC FACELIFT (X253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,HONDA,FREED G AERO HIGHWAY EDITION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2011
Private Car,SUBARU,XV 2.0I-S EYESIGHT AWD CVT,Petrol,1995,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,318IA SALOON SPORT (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,DFSK,580,Petrol,1499,STATION WAGGON,A,-,6,"<= 150,000",2020
Private Car,TOYOTA,VELLFIRE,Petrol,3456,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2019
Private Car,LEXUS,LM350,Petrol,3456,STATION WAGGON,A,-,3,"> 500,000",2020
Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,SUZUKI,JIMNY 1.5 4WD 5MT,Petrol,1462,STATION WAGGON,A,-,3,"<= 150,000",2020
Private Car,B.M.W.,X1 SDRIVE18IA XLINE (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,A,-,4,"<= 150,000",2020
Private Car,TOYOTA,ESQUIRE,Petrol,1797,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015
Private Car,HONDA,VEZEL,Petrol,1496,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,NOAH,Petrol,1987,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2016
Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,SUBARU,XV 2.0I AWD CVT,Petrol,1995,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,HONDA,JAZZ,Petrol,1496,STATION WAGGON,A,-,4,"<= 150,000",2020
Private Car,MERCEDES BENZ,GLA200 (H247),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,A,-,6,"> 500,000",2020
Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2015
Private Car,MERCEDES BENZ,GLA200 (H247),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,X1 SDRIVE18IA XLINE (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,118I MANUAL M SPORT EDITION (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,MAZDA,ROADSTER R2 LIMITED,Petrol,1839,CONVERTIBLE,C2,-,1,"<= 150,000",1997
Private Car,B.M.W.,318IA SALOON SPORT (G20),Petrol,1998,SALOON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,HONDA,FREED G JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,6,"<= 150,000",2010
Private Car,MERCEDES BENZ,CLS450 4MATIC (C257),Petrol,2999,SALOON,A,-,4,"> 500,000",2020
Private Car,SUBARU,XV 2.0I AWD CVT,Petrol,1995,STATION WAGGON,A,-,4,"<= 150,000",2020
Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,A,-,6,"> 500,000",2020
Private Car,MERCEDES BENZ,CLA250 COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,HONDA,FREED SPIKE G JUST SELECTION,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2013
Private Car,TOYOTA,COROLLA FIELDER,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2013
Private Car,B.M.W.,218IA GRAN TOURER (F46),Petrol,1499,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,MERCEDES BENZ,CLS450 4MATIC (C257),Petrol,2999,SALOON,A,-,4,"> 500,000",2019
Private Car,MERCEDES BENZ,MERCEDES-AMG G63 4M FL(W463),Petrol,3982,STATION WAGGON,A,-,4,"> 500,000",2020
Private Car,PORSCHE,CAYENNE COUPE,Petrol,2995,STATION WAGGON,A,-,4,"> 500,000",2020
Private Car,MERCEDES BENZ,MERCEDES-AMG G63,Petrol,3982,STATION WAGGON,C2,-,4,"> 500,000",2019
Private Car,MERCEDES BENZ,GLE450 4M (V167),Petrol,2999,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2019
Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2015
Private Car,TESLA,MODEL X LONG RANGE,Electric,-,STATION WAGGON,A,-,5,"> 500,000",2020
Private Car,HONDA,FREED G AERO,Petrol,1496,STATION WAGGON,C2,-,5,"<= 150,000",2013
Private Car,LEXUS,LM350,Petrol,3456,STATION WAGGON,A,-,3,"> 500,000",2020
Private Car,TOYOTA,ALPHARD,Petrol,3456,STATION WAGGON,A,-,6,"> 500,000",2020
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,SUZUKI,JIMNY 1.5 4WD 5MT,Petrol,1462,STATION WAGGON,A,-,3,"<= 150,000",2020
Private Car,MINI,MINI ONE COUNTRYMAN AUTOMATIC (F60),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,SUZUKI,JIMNY 1.5 4WD 5MT,Petrol,1462,STATION WAGGON,A,-,3,"<= 150,000",2020
Private Car,B.M.W.,118IA SPORT (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,TOYOTA,MARK X GS,Petrol,3456,SALOON,C2,-,4,"> 150,000 and <= 300,000",2013
Private Car,TOYOTA,COROLLA FIELDER HYBRID,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2015
Private Car,B.M.W.,118I MANUAL SPORT (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,SUZUKI,SOLIO 2WD CVT MILD HYBRID,Petrol,1242,STATION WAGGON,A,-,4,"<= 150,000",2020
Private Car,MERCEDES BENZ,MERCEDES-AMG CLA45 S 4M+ COUPE (C118),Petrol,1991,SALOON,A,-,4,"> 500,000",2020
Private Car,MERCEDES BENZ,GLC300 4MATIC FACELIFT (X253),Petrol,1991,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,B.M.W.,118IA SPORT (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,SPADE,Petrol,1496,SALOON,C2,-,4,"<= 150,000",2015
Private Car,HONDA,FIT RS,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2013
Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019
Private Car,MERCEDES BENZ,GLA200 (H247),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,520IA SALOON M SPORT EDITION (G30),Petrol,1998,SALOON,A,-,4,"> 300,000 and <= 500,000",2019
Private Car,TESLA,MODEL 3 PERFORMANCE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,B.M.W.,218IA GRAN TOURER (F46),Petrol,1499,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,118IA SPORT (F40),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,BENTLEY,FLYING SPUR,Petrol,5950,SALOON,A,-,4,"> 500,000",2020
Private Car,MINI,MINI ONE COUNTRYMAN AUTOMATIC (F60),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,X5 XDRIVE40IA 7-SEATER (G05),Petrol,2998,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020
Private Car,TOYOTA,SIENTA,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,VELLFIRE,Petrol,2362,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2013
Private Car,HONDA,VEZEL,Petrol,1496,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,X3 XDRIVE20IA XLINE (G01),Petrol,1998,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,HONDA,ODYSSEY ABSOLUTE,Petrol,2356,STATION WAGGON,C2,-,6,"<= 150,000",2014
Private Car,HONDA,FREED,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,COROLLA FIELDER HYBRID,Petrol,1496,STATION WAGGON,C2,-,4,"<= 150,000",2015
Private Car,TOYOTA,VELLFIRE,Petrol,2494,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020
Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,X1 SDRIVE18IA XLINE (F48),Petrol,1499,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,X6 XDRIVE40IA M SPORT EDITION (G06),Petrol,2998,STATION WAGGON,A,-,4,"> 500,000",2020
Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,TESLA,MODEL 3 STANDARD RANGE PLUS REAR WHEEL DRIVE,Electric,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2020
Private Car,HONDA,CIVIC TYPE R,Petrol,1996,SALOON,A,-,3,"> 300,000 and <= 500,000",2020
Private Car,TOYOTA,VELLFIRE,Petrol,2494,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2020
Private Car,TOYOTA,SIENTA,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,HONDA,FREED,Petrol,1496,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,MERCEDES BENZ,GLA200 (H247),Petrol,1332,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2020
Private Car,KIA,MORNING SPORT A/T,Petrol,1248,SALOON,A,-,4,"<= 150,000",2020
Private Car,B.M.W.,218IA GRAN TOURER (F46),Petrol,1499,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2020
Private Car,TOYOTA,PRIUS,Petrol,1797,SALOON,C2,-,4,"<= 150,000",2013
