Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder Capacity Of Engine (c.c.),Rated Power (kW),Body Type,First Registration Vehicle Status (Note),Permitted Gross Vehicle Weight ,Number Of Passenger Seats ,Taxable Value (HK$),Year Of Manufacture
Private Car,MERCEDES BENZ,EQB 250 (X243),Electric,-,111,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,BYD,BYD DOLPHIN,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,-,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2023
Private Car,B.M.W.,IX3 M SPORT EDITION (G08),Electric,-,80,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,KIA,EV6 GT-LINE,Electric,-,81,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2022
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,MERCEDES BENZ,EQS 450+ (V297),Electric,-,109,Saloon(Heavy),A,-,4,"> 500,000",2023
Private Car,B.M.W.,IX1 XDRIVE30 M SPORT EDITION (U11),Electric,-,115,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,ALPHARD,Petrol,2393,-,STATION WAGGON,A,-,6,"> 500,000",2023
Private Car,TOYOTA,COROLLA CROSS,Petrol,1987,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,TOYOTA,NOAH,Petrol,1987,-,STATION WAGGON,A,-,7,"> 150,000 and <= 300,000",2023
Private Car,MERCEDES BENZ,EQS 450+ (V297),Electric,-,109,Saloon(Heavy),A,-,4,"> 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,VELLFIRE,Petrol,2393,-,STATION WAGGON,A,-,6,"> 500,000",2023
Private Car,VOLVO,XC40 P8 RECHARGE ULTIMATE,Electric,-,183,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,ALPHARD,Petrol,2393,-,STATION WAGGON,A,-,6,"> 500,000",2023
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,HONDA,VEZEL HYBRID Z HONDA SENSING,Petrol,1496,-,STATION WAGGON,C2,-,4,"<= 150,000",2017
Private Car,MINI,MINI COOPER COUNTRYMAN AUTOMATIC (F60),Petrol,1499,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,MERCEDES BENZ,EQS SUV 450 4MATIC (X296),Electric,-,135,Station Waggon(Hvy),A,-,6,"> 500,000",2023
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,BYD,BYD SEAL,Electric,-,70,SALOON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,LEXUS,ES300H,Petrol,2487,-,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,B.M.W.,IX XDRIVE40 (I20),Electric,-,145,Station Waggon(Hvy),A,-,4,"> 500,000",2023
Private Car,MERCEDES BENZ,EQA 250 (H243),Electric,-,111,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,MAXUS,MIFA 9 PREMIUM,Electric,-,90,Station Waggon(Hvy),A,-,6,"> 300,000 and <= 500,000",2023
Private Car,HONDA,CIVIC TYPE R,Petrol,1995,-,SALOON,C2,-,3,"> 150,000 and <= 300,000",2020
Private Car,B.M.W.,M2 COUPE (G87),Petrol,2993,-,SALOON,A,-,3,"> 500,000",2023
Private Car,MAXUS,MIFA 9 PREMIUM,Electric,-,90,Station Waggon(Hvy),A,-,6,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,SIENTA,Petrol,1490,-,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2023
Private Car,HONDA,FIT HYBRID S HONDA SENSING,Petrol,1496,-,STATION WAGGON,C2,-,4,"<= 150,000",2018
Private Car,MAXUS,MIFA 9 PREMIUM,Electric,-,90,Station Waggon(Hvy),A,-,6,"> 300,000 and <= 500,000",2023
Private Car,MERCEDES BENZ,EQB 250 (X243),Electric,-,111,STATION WAGGON,A,-,6,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,VOLVO,XC40 P6 RECHARGE ULTIMATE,Electric,-,120,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,HONDA,ZR-V,Petrol,1993,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,MAXUS,MIFA 9 LUXURY,Electric,-,90,Station Waggon(Hvy),A,-,6,"> 300,000 and <= 500,000",2023
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,B.M.W.,IX1 XDRIVE30 M SPORT EDITION (U11),Electric,-,115,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,SUZUKI,SOLIO BANDIT HYBRID MV,Petrol,1242,-,STATION WAGGON,C2,-,4,"<= 150,000",2016
Private Car,HONDA,STEPWGN,Petrol,1993,-,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2023
Private Car,TOYOTA,NOAH,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2014
Private Car,BYD,BYD DOLPHIN,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,HYUNDAI,IONIQ 5 RANGE+ AWD,Electric,-,81,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,B.M.W.,I4 M50 GRAN COUPE (G26),Electric,-,165,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,LEXUS,UX200,Petrol,1987,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,MAXUS,MIFA 9 LUXURY,Electric,-,90,Station Waggon(Hvy),A,-,6,"> 300,000 and <= 500,000",2023
Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,-,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2023
Private Car,MAXUS,MIFA 9 PREMIUM,Electric,-,90,Station Waggon(Hvy),A,-,6,"> 300,000 and <= 500,000",2023
Private Car,VOLVO,XC40 P6 RECHARGE ULTIMATE,Electric,-,120,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,ALPHARD,Petrol,2393,-,STATION WAGGON,A,-,6,"> 500,000",2023
Private Car,BYD,BYD DOLPHIN,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,TESLA,MODEL Y LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,SUBARU,WRX STI TYPE RA-R,Petrol,1994,-,SALOON,C2,-,4,"> 150,000 and <= 300,000",2019
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,M.G.,MG4 ELECTRIC,Electric,-,68,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,HONDA,STEPWGN SPADA HYBRID G EX HONDA SENSING,Petrol,1993,-,STATION WAGGON,C2,-,6,"<= 150,000",2017
Private Car,NISSAN,SERENA E-POWER HIGHWAY STAR VIP,Petrol,1198,-,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,HONDA,STEPWGN SPADA HYBRID G HONDA SENSING,Petrol,1993,-,STATION WAGGON,C2,-,6,"<= 150,000",2018
Private Car,M.G.,MG ZS EV,Electric,-,73,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,SIENTA,Petrol,1490,-,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2023
Private Car,HYUNDAI,IONIQ 5 RANGE+ AWD,Electric,-,81,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,MAZDA,LUCE ROYAL CLASSIC,Petrol,2616,-,SALOON,C2,-,4,"<= 150,000",1991
Private Car,TOYOTA,VOXY,Petrol,1797,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2018
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,PORSCHE,TAYCAN,Electric,-,120,SALOON,A,-,4,"> 500,000",2023
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,B.M.W.,IX XDRIVE50 (I20),Electric,-,165,Station Waggon(Hvy),A,-,4,"> 500,000",2023
Private Car,NISSAN,QASHQAI ARDOR,Petrol,1332,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,TESLA,MODEL Y LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,MAXUS,MIFA 9 PREMIUM,Electric,-,90,Station Waggon(Hvy),A,-,6,"> 300,000 and <= 500,000",2023
Private Car,BYD,BYD SEAL,Electric,-,70,SALOON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,B.M.W.,IX XDRIVE40 (I20),Electric,-,145,Station Waggon(Hvy),A,-,4,"> 500,000",2023
Private Car,B.M.W.,IX3 M SPORT EDITION (G08),Electric,-,80,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,ALPHARD,Petrol,2393,-,STATION WAGGON,A,-,6,"> 500,000",2023
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,B.M.W.,IX3 M SPORT EDITION (G08),Electric,-,80,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,HONDA,JAZZ,Petrol,1498,-,STATION WAGGON,A,-,4,"<= 150,000",2023
Private Car,B.M.W.,IX1 XDRIVE30 M SPORT EDITION (U11),Electric,-,115,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,NOAH WELCAB,Petrol,1797,-,Station Waggon(WA),C1,-,6,"> 300,000 and <= 500,000",2023
Private Car,M.G.,MG4 ELECTRIC,Electric,-,68,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,VOXY HYBRID,Petrol,1797,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2018
Private Car,SUBARU,CROSSTREK 2.0I-S EYESIGHT AWD CVT,Petrol,1995,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,MINI,MINI COOPER S E AUTOMATIC (F56),Electric,-,75,SALOON,A,-,3,"> 150,000 and <= 300,000",2023
Private Car,TOYOTA,VELLFIRE,Petrol,2493,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2017
Private Car,TOYOTA,ALPHARD SC FACELIFT,Petrol,2493,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2020
Private Car,MERCEDES BENZ,EQA 250 (H243),Electric,-,111,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,MERCEDES BENZ,EQE SUV 350 4MATIC (X294),Electric,-,135,Station Waggon(Hvy),A,-,4,"> 500,000",2023
Private Car,TOYOTA,ALPHARD,Petrol,2493,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2018
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,B.M.W.,IX3 M SPORT EDITION (G08),Electric,-,80,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,ASTON MARTIN,VANTAGE F1 EDITION,Petrol,3982,-,SALOON,A,-,1,"> 500,000",2023
Private Car,SUBARU,CROSSTREK 2.0I-S EYESIGHT AWD CVT,Petrol,1995,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,MAZDA,RX-7 SPIRIT R TYPE A,Petrol,2616,-,SALOON,C2,-,1,"> 150,000 and <= 300,000",2003
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,BYD,BYD SEAL,Electric,-,70,SALOON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,B.M.W.,IX XDRIVE40 (I20),Electric,-,145,Station Waggon(Hvy),A,-,4,"> 500,000",2023
Private Car,MAXUS,MIFA 9 PREMIUM,Electric,-,90,Station Waggon(Hvy),A,-,6,"> 300,000 and <= 500,000",2023
Private Car,SUBARU,CROSSTREK 2.0I-L EYESIGHT AWD CVT,Petrol,1995,-,STATION WAGGON,A,-,4,"<= 150,000",2023
Private Car,HYUNDAI,IONIQ 5 RANGE+ AWD,Electric,-,81,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,HONDA,E:N1,Electric,-,60,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,KIA,NIRO EV LUXURY,Electric,-,58.3,STATION WAGGON,C2,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,HONDA,FREED,Petrol,1496,-,STATION WAGGON,A,-,6,"<= 150,000",2023
Private Car,B.M.W.,IX1 XDRIVE30 M SPORT EDITION (U11),Electric,-,115,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,B.M.W.,IX3 M SPORT EDITION (G08),Electric,-,80,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,ALPHARD,Petrol,2393,-,STATION WAGGON,A,-,6,"> 500,000",2023
Private Car,B.M.W.,IX1 XDRIVE30 M SPORT EDITION (U11),Electric,-,115,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,VOXY HYBRID S-Z,Petrol,1797,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2023
Private Car,BYD,BYD SEAL,Electric,-,70,SALOON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,TOYOTA,ALPHARD,Petrol,3456,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015
Private Car,TOYOTA,ALPHARD,Petrol,2487,-,STATION WAGGON,A,-,6,"> 500,000",2023
Private Car,HONDA,CIVIC TYPE R,Petrol,1996,-,STATION WAGGON,A,-,3,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,VOXY HYBRID,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2016
Private Car,MERCEDES BENZ,EQE 350+ (V295),Electric,-,109,SALOON,A,-,4,"> 500,000",2023
Private Car,TOYOTA,ESQUIRE,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2015
Private Car,HYUNDAI,IONIQ 5 RANGE+,Electric,-,56,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,PORSCHE,TAYCAN,Electric,-,120,SALOON,A,-,4,"> 500,000",2023
Private Car,B.M.W.,IX1 XDRIVE30 M SPORT EDITION (U11),Electric,-,115,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,HONDA,FREED,Petrol,1496,-,STATION WAGGON,A,-,6,"<= 150,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,ALPHARD,Petrol,2393,-,STATION WAGGON,A,-,6,"> 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,PORSCHE,MACAN S,Petrol,2894,-,STATION WAGGON,A,-,4,"> 500,000",2023
Private Car,TOYOTA,ALPHARD,Petrol,2393,-,STATION WAGGON,A,-,6,"> 500,000",2023
Private Car,B.M.W.,IX3 M SPORT EDITION (G08),Electric,-,80,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,HYUNDAI,KONA ELECTRIC PE (URBAN),Electric,-,26.3,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,TESLA,MODEL Y RWD,Electric,-,88,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,ALPHARD,Petrol,2487,-,STATION WAGGON,A,-,6,"> 500,000",2023
Private Car,MINI,MINI COOPER S E AUTOMATIC (F56),Electric,-,75,SALOON,A,-,3,"> 150,000 and <= 300,000",2023
Private Car,B.M.W.,I4 M50 GRAN COUPE (G26),Electric,-,165,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,VELLFIRE,Petrol,2493,-,STATION WAGGON,C2,-,6,"> 300,000 and <= 500,000",2020
Private Car,BYD,ATTO 3,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,B.M.W.,M3 COMPETITION M XDRIVE SALOON (G80),Petrol,2993,-,SALOON,A,-,4,"> 500,000",2022
Private Car,MERCEDES BENZ,EQE 350 (V295),Electric,-,109,SALOON,A,-,4,"> 500,000",2023
Private Car,HYUNDAI,IONIQ 6 RANGE+ AWD,Electric,-,81,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,VOLVO,XC40 P6 RECHARGE ULTIMATE,Electric,-,120,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,MAXUS,MIFA 9 LUXURY,Electric,-,90,Station Waggon(Hvy),A,-,6,"> 300,000 and <= 500,000",2023
Private Car,TOYOTA,VELLFIRE,Petrol,2493,-,STATION WAGGON,C2,-,6,"> 150,000 and <= 300,000",2015
Private Car,HONDA,CR-V,Petrol,1498,-,STATION WAGGON,A,-,6,"> 150,000 and <= 300,000",2023
Private Car,B.M.W.,IX3 M SPORT EDITION (G08),Electric,-,80,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,BYD,BYD DOLPHIN,Electric,-,65,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,MERCEDES BENZ,EQA 350 4MATIC (H243),Electric,-,139,STATION WAGGON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,SUBARU,CROSSTREK 2.0I-S EYESIGHT AWD CVT,Petrol,1995,-,STATION WAGGON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,MERCEDES BENZ,EQE 350+ (V295),Electric,-,109,SALOON,A,-,4,"> 500,000",2023
Private Car,BYD,BYD SEAL,Electric,-,145,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,BYD,BYD SEAL,Electric,-,70,SALOON,A,-,4,"> 150,000 and <= 300,000",2023
Private Car,TOYOTA,VOXY,Petrol,1797,-,STATION WAGGON,C2,-,6,"<= 150,000",2017
Private Car,TOYOTA,ALPHARD,Petrol,2487,-,STATION WAGGON,A,-,6,"> 500,000",2023
Private Car,B.M.W.,I4 EDRIVE40 GRAN COUPE M SPORT EDITION (G26),Electric,-,105,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
Private Car,TESLA,MODEL 3 LONG RANGE DUAL MOTOR ALL WHEEL DRIVE,Electric,-,153,SALOON,A,-,4,"> 300,000 and <= 500,000",2023
